time,open,high,low,close,tick_volume,spread,rsi,ovo,cvc,hvh,lvl,ATRr_14,cd_atr,rsi_cat,rsi_diff,body_size,range_size,body_vs_atr,range_vs_atr,candle_color,exec
9/16/2025 0:30,147.308,147.308,147.285,147.308,31,96,46.04529441,-1,0,-1,-1,0.050462606,0,2,1,0,0.023,0,0.44,0,WAIT
9/16/2025 0:45,147.31,147.329,147.304,147.314,14,63,46.94587888,1,1,1,1,0.048643834,0.12,2,1,0.004,0.025,0.08,0.5,1,WAIT
9/16/2025 1:00,147.314,147.39,147.305,147.36,323,26,53.37179546,1,1,1,1,0.051240722,0.95,2,1,0.046,0.085,0.95,1.75,1,BUY
9/16/2025 1:15,147.36,147.374,147.34,147.349,228,24,51.75740714,1,-1,-1,1,0.050009233,-0.21,2,-1,0.011,0.034,0.21,0.66,-1,HOLD
9/16/2025 1:30,147.35,147.364,147.337,147.35,202,23,51.89984802,-1,1,-1,-1,0.048365707,0.02,2,1,0,0.027,0,0.54,0,HOLD
9/16/2025 1:45,147.351,147.39,147.349,147.382,274,22,56.34208434,1,1,1,1,0.047839582,0.66,2,1,0.031,0.041,0.64,0.85,1,HOLD
9/16/2025 2:00,147.382,147.397,147.356,147.386,245,25,56.87818573,1,1,1,1,0.047351038,0.08,2,1,0.004,0.041,0.08,0.86,1,HOLD
9/16/2025 2:15,147.387,147.392,147.349,147.362,249,24,52.6969438,1,-1,-1,-1,0.047040248,-0.51,2,-1,0.025,0.043,0.53,0.91,-1,HOLD
9/16/2025 2:30,147.362,147.412,147.35,147.371,359,22,54.0607706,-1,1,1,1,0.048108806,0.19,2,1,0.009,0.062,0.19,1.32,1,HOLD
9/16/2025 2:45,147.371,147.4,147.323,147.389,669,22,56.74675445,1,1,-1,-1,0.050172472,0.37,2,1,0.018,0.077,0.37,1.6,1,HOLD
9/16/2025 3:00,147.389,147.427,147.338,147.386,1289,22,56.15742209,1,-1,1,1,0.052945877,-0.06,2,-1,0.003,0.089,0.06,1.77,-1,HOLD
9/16/2025 3:15,147.386,147.418,147.366,147.415,1031,20,60.43494603,-1,1,-1,1,0.052878314,0.55,2,1,0.029,0.052,0.55,0.98,1,HOLD
9/16/2025 3:30,147.415,147.457,147.412,147.44,657,22,63.7210255,1,1,1,1,0.052315576,0.47,2,1,0.025,0.045,0.47,0.85,1,HOLD
9/16/2025 3:45,147.441,147.491,147.415,147.433,903,21,62.16416703,1,-1,1,1,0.054007326,-0.13,2,-1,0.008,0.076,0.15,1.45,-1,HOLD
9/16/2025 4:00,147.433,147.455,147.42,147.442,845,22,63.40225046,-1,1,-1,1,0.052649656,0.17,2,1,0.009,0.035,0.17,0.65,1,TP
9/16/2025 4:15,147.443,147.527,147.44,147.514,840,22,71.45076535,1,1,1,1,0.055103258,1.37,3,1,0.071,0.087,1.35,1.65,1,WAIT
9/16/2025 4:30,147.514,147.524,147.325,147.335,1001,20,44.97157557,1,-1,-1,-1,0.065381623,-3.25,2,-1,0.179,0.199,3.25,3.61,-1,WAIT
9/16/2025 4:45,147.334,147.358,147.252,147.341,837,21,45.69801006,-1,1,-1,-1,0.068282942,0.09,2,1,0.007,0.106,0.11,1.62,1,SELL
9/16/2025 5:00,147.34,147.342,147.188,147.244,1174,20,37.15786422,1,-1,-1,-1,0.074405602,-1.42,2,-1,0.096,0.154,1.41,2.26,-1,HOLD
9/16/2025 5:15,147.244,147.257,147.105,147.204,1249,20,34.31034888,-1,-1,-1,-1,0.079948071,-0.54,2,-1,0.04,0.152,0.54,2.04,-1,HOLD
9/16/2025 5:30,147.206,147.226,147.167,147.194,782,20,33.61676977,-1,-1,-1,1,0.078451777,-0.13,2,-1,0.012,0.059,0.15,0.74,-1,HOLD
9/16/2025 5:45,147.194,147.195,147.112,147.142,900,21,30.1982318,-1,-1,-1,-1,0.078776651,-0.66,2,-1,0.052,0.083,0.66,1.06,-1,HOLD
9/16/2025 6:00,147.142,147.188,147.114,147.165,997,21,33.42313686,-1,1,-1,1,0.078435461,0.29,2,1,0.023,0.074,0.29,0.94,1,HOLD
9/16/2025 6:15,147.163,147.175,147.096,147.122,781,21,30.57870879,1,-1,-1,-1,0.078475785,-0.55,2,-1,0.041,0.079,0.52,1.01,-1,HOLD
9/16/2025 6:30,147.121,147.121,147.009,147.013,1083,20,24.8138936,-1,-1,-1,-1,0.080941804,-1.39,1,-1,0.108,0.112,1.38,1.43,-1,HOLD
9/16/2025 6:45,147.012,147.106,147.007,147.088,968,20,34.0297151,-1,1,-1,-1,0.082231677,0.93,2,1,0.076,0.099,0.94,1.22,1,HOLD
9/16/2025 7:00,147.086,147.118,147.019,147.031,837,21,30.92706084,1,-1,1,1,0.083429415,-0.69,2,-1,0.055,0.099,0.67,1.2,-1,HOLD
9/16/2025 7:15,147.03,147.041,146.972,147.019,713,22,30.30070818,-1,-1,-1,-1,0.082398742,-0.14,2,-1,0.011,0.069,0.13,0.83,-1,HOLD
9/16/2025 7:30,147.018,147.07,146.96,147.001,775,20,29.34080326,-1,-1,1,-1,0.084370262,-0.22,1,-1,0.017,0.11,0.21,1.33,-1,HOLD
9/16/2025 7:45,146.999,147.036,146.978,147.002,1049,22,29.47447327,-1,1,-1,1,0.08248667,0.01,1,1,0.003,0.058,0.04,0.69,1,HOLD
9/16/2025 8:00,147.003,147.025,146.949,146.961,815,21,27.20230976,1,-1,-1,-1,0.082023336,-0.5,1,-1,0.042,0.076,0.51,0.92,-1,HOLD
9/16/2025 8:15,146.962,147.006,146.948,146.951,684,22,26.66243361,-1,-1,-1,-1,0.080307382,-0.12,1,-1,0.011,0.058,0.13,0.71,-1,HOLD
9/16/2025 8:30,146.95,147.015,146.904,147.004,1125,22,34.12471189,-1,1,1,-1,0.082499714,0.66,2,1,0.054,0.111,0.67,1.38,1,HOLD
9/16/2025 8:45,147.003,147.059,146.978,146.98,1201,22,32.5114625,1,-1,1,1,0.082392591,-0.29,2,-1,0.023,0.081,0.28,0.98,-1,HOLD
9/16/2025 9:00,146.982,147.016,146.882,146.907,1444,21,28.15195547,-1,-1,-1,-1,0.086078837,-0.89,1,-1,0.075,0.134,0.91,1.63,-1,HOLD
9/16/2025 9:15,146.906,146.91,146.826,146.854,1298,20,25.48050793,-1,-1,-1,-1,0.085930349,-0.62,1,-1,0.052,0.084,0.6,0.98,-1,HOLD
9/16/2025 9:30,146.853,146.874,146.769,146.831,1304,20,24.3984823,-1,-1,-1,-1,0.087292467,-0.27,1,-1,0.022,0.105,0.26,1.22,-1,HOLD
9/16/2025 9:45,146.831,146.945,146.827,146.888,1453,21,32.09450097,-1,1,1,1,0.089485864,0.65,2,1,0.057,0.118,0.65,1.35,1,HOLD
9/16/2025 10:00,146.885,146.886,146.698,146.714,2084,20,24.0470758,1,-1,-1,-1,0.096665449,-1.94,1,-1,0.171,0.188,1.91,2.1,-1,HOLD
9/16/2025 10:15,146.714,146.75,146.68,146.717,1740,20,24.39904955,-1,1,-1,-1,0.094760773,0.03,1,1,0.003,0.07,0.03,0.72,1,HOLD
9/16/2025 10:30,146.716,146.83,146.683,146.796,1257,20,33.18037941,1,1,1,1,0.098492148,0.83,2,1,0.08,0.147,0.84,1.55,1,TP
9/16/2025 10:45,146.797,146.888,146.789,146.879,1228,20,40.94192175,1,1,1,1,0.098528423,0.84,2,1,0.082,0.099,0.83,1.01,1,BUY
9/16/2025 11:00,146.88,146.952,146.865,146.898,1178,21,42.5859983,1,1,1,1,0.097704964,0.19,2,1,0.018,0.087,0.18,0.88,1,HOLD
9/16/2025 11:15,146.9,146.98,146.866,146.946,1299,20,46.62827713,1,1,1,1,0.098868895,0.49,2,1,0.046,0.114,0.47,1.17,1,HOLD
9/16/2025 11:30,146.949,147.081,146.949,146.974,1338,20,48.88888523,1,1,1,1,0.101449689,0.28,2,1,0.025,0.132,0.25,1.34,1,HOLD
9/16/2025 11:45,146.973,147.01,146.933,146.985,987,20,49.78866284,1,1,-1,-1,0.099703282,0.11,2,1,0.012,0.077,0.12,0.76,1,TP
9/16/2025 12:00,146.984,146.994,146.857,146.897,1502,20,43.23177748,1,-1,-1,-1,0.102367334,-0.88,2,-1,0.087,0.137,0.87,1.37,-1,WAIT
9/16/2025 12:15,146.897,146.94,146.858,146.912,1023,20,44.57173697,-1,1,-1,1,0.100912524,0.15,2,1,0.015,0.082,0.15,0.8,1,WAIT
9/16/2025 12:30,146.911,146.949,146.887,146.895,1213,21,43.32362512,1,-1,1,1,0.098133058,-0.17,2,-1,0.016,0.062,0.16,0.61,-1,WAIT
9/16/2025 12:45,146.896,146.974,146.857,146.95,1078,21,48.36169701,-1,1,1,-1,0.099480697,0.56,2,1,0.054,0.117,0.55,1.19,1,WAIT
9/16/2025 13:00,146.95,147.071,146.935,147.045,1130,21,55.68864235,1,1,1,1,0.102089219,0.95,2,1,0.095,0.136,0.95,1.37,1,WAIT
9/16/2025 13:15,147.043,147.057,146.988,146.993,910,21,51.39034053,1,-1,-1,1,0.099725703,-0.51,2,-1,0.05,0.069,0.49,0.68,-1,WAIT
9/16/2025 13:30,146.994,147.072,146.986,147.039,788,20,54.71982894,-1,1,1,-1,0.098745295,0.46,2,1,0.045,0.086,0.45,0.86,1,WAIT
9/16/2025 13:45,147.038,147.077,147.007,147.044,879,21,55.07998578,1,1,1,1,0.09669206,0.05,2,1,0.006,0.07,0.06,0.71,1,WAIT
9/16/2025 14:00,147.043,147.086,146.995,147.083,1173,21,57.89327487,1,1,1,-1,0.096285484,0.4,2,1,0.04,0.091,0.41,0.94,1,WAIT
9/16/2025 14:15,147.082,147.103,147.048,147.093,840,20,58.60908782,1,1,1,1,0.09333652,0.1,2,1,0.011,0.055,0.11,0.57,1,WAIT
9/16/2025 14:30,147.093,147.103,146.932,146.968,1076,21,47.69442345,1,-1,0,-1,0.098883912,-1.34,2,-1,0.125,0.171,1.34,1.83,-1,WAIT
9/16/2025 14:45,146.967,146.994,146.864,146.943,1594,20,45.85514219,-1,-1,-1,-1,0.10110649,-0.25,2,-1,0.024,0.13,0.24,1.31,-1,WAIT
9/16/2025 15:00,146.942,147.031,146.895,147.01,1530,22,51.2779653,-1,1,1,1,0.103598884,0.66,2,1,0.068,0.136,0.67,1.35,1,WAIT
9/16/2025 15:15,147.009,147.063,146.965,147.035,1269,20,53.16294922,1,1,1,1,0.103198964,0.24,2,1,0.026,0.098,0.25,0.95,1,WAIT
9/16/2025 15:30,147.034,147.248,147.001,147.138,3234,20,60.02498217,1,1,1,1,0.113470467,1,2,1,0.104,0.247,1.01,2.39,1,WAIT
9/16/2025 15:45,147.139,147.165,147.03,147.087,2136,20,55.67543066,1,-1,-1,1,0.115008291,-0.45,2,-1,0.052,0.135,0.46,1.19,-1,WAIT
9/16/2025 16:00,147.087,147.128,146.979,147.002,2543,20,49.26764893,-1,-1,-1,-1,0.117436271,-0.74,2,-1,0.085,0.149,0.74,1.3,-1,WAIT
9/16/2025 16:15,147,147.046,146.874,146.893,2325,20,42.5109148,-1,-1,-1,-1,0.12133368,-0.93,2,-1,0.107,0.172,0.91,1.46,-1,SELL
9/16/2025 16:30,146.892,146.894,146.79,146.847,2541,21,40.01670849,-1,-1,-1,-1,0.12009556,-0.38,2,-1,0.045,0.104,0.37,0.86,-1,HOLD
9/16/2025 16:45,146.846,146.905,146.724,146.748,2072,21,35.22641215,-1,-1,1,-1,0.124445878,-0.82,2,-1,0.098,0.181,0.82,1.51,-1,HOLD
9/16/2025 17:00,146.748,146.794,146.581,146.586,2505,20,29.08982823,-1,-1,-1,-1,0.130771172,-1.3,1,-1,0.162,0.213,1.3,1.71,-1,HOLD
9/16/2025 17:15,146.586,146.642,146.533,146.58,2593,20,28.88909782,-1,-1,-1,-1,0.129216089,-0.05,1,-1,0.006,0.109,0.05,0.83,-1,HOLD
9/16/2025 17:30,146.579,146.646,146.54,146.566,2375,21,28.39671647,-1,-1,1,1,0.127557796,-0.11,1,-1,0.013,0.106,0.1,0.82,-1,HOLD
9/16/2025 17:45,146.566,146.584,146.511,146.514,2188,21,26.58432015,-1,-1,-1,-1,0.123660811,-0.41,1,-1,0.052,0.073,0.41,0.57,-1,HOLD
9/16/2025 18:00,146.514,146.586,146.491,146.568,1991,20,31.47541999,-1,1,1,-1,0.12161361,0.44,2,1,0.054,0.095,0.44,0.77,1,HOLD
9/16/2025 18:15,146.569,146.623,146.536,146.58,1273,21,32.5508115,1,1,1,1,0.119141209,0.1,2,1,0.011,0.087,0.09,0.72,1,HOLD
9/16/2025 18:30,146.579,146.672,146.574,146.638,941,20,37.64443531,1,1,1,1,0.117631123,0.49,2,1,0.059,0.098,0.5,0.82,1,HOLD
9/16/2025 18:45,146.638,146.64,146.532,146.546,1108,20,33.34312341,1,-1,-1,-1,0.116943185,-0.78,2,-1,0.092,0.108,0.78,0.92,-1,HOLD
9/16/2025 19:00,146.547,146.552,146.464,146.465,1050,20,30.08388627,-1,-1,-1,-1,0.114875815,-0.69,2,-1,0.082,0.088,0.7,0.75,-1,HOLD
9/16/2025 19:15,146.465,146.487,146.402,146.457,1126,21,29.77432878,-1,-1,-1,-1,0.112741828,-0.07,1,-1,0.008,0.085,0.07,0.74,-1,HOLD
9/16/2025 19:30,146.454,146.456,146.382,146.396,1015,21,27.45455165,-1,-1,-1,-1,0.110045983,-0.54,1,-1,0.058,0.074,0.51,0.66,-1,HOLD
9/16/2025 19:45,146.395,146.413,146.34,146.344,953,20,25.62192409,-1,-1,-1,-1,0.107399841,-0.47,1,-1,0.051,0.073,0.46,0.66,-1,HOLD
9/16/2025 20:00,146.344,146.361,146.271,146.271,883,20,23.27325817,-1,-1,-1,-1,0.106156996,-0.68,1,-1,0.073,0.09,0.68,0.84,-1,HOLD
9/16/2025 20:15,146.27,146.366,146.268,146.357,1143,20,31.26675205,-1,1,1,-1,0.105574353,0.81,2,1,0.087,0.098,0.82,0.92,1,HOLD
9/16/2025 20:30,146.357,146.377,146.283,146.372,936,20,32.58597333,1,1,1,1,0.104747613,0.14,2,1,0.015,0.094,0.14,0.89,1,TP
9/16/2025 20:45,146.372,146.389,146.327,146.364,1207,21,32.23066656,1,-1,1,1,0.101694212,-0.08,2,-1,0.008,0.062,0.08,0.59,-1,WAIT
9/16/2025 21:00,146.364,146.385,146.321,146.327,957,22,30.57042718,-1,-1,-1,-1,0.099001769,-0.36,2,-1,0.037,0.064,0.36,0.63,-1,WAIT
9/16/2025 21:15,146.327,146.358,146.315,146.33,805,21,30.88131315,-1,1,-1,-1,0.095001642,0.03,2,1,0.003,0.043,0.03,0.43,1,WAIT
9/16/2025 21:30,146.327,146.364,146.325,146.331,1017,21,30.99223523,0,1,1,1,0.091001525,0.01,2,1,0.004,0.039,0.04,0.41,1,WAIT
9/16/2025 21:45,146.33,146.374,146.321,146.332,1296,21,31.11129232,1,1,1,-1,0.08828713,0.01,2,1,0.002,0.053,0.02,0.58,1,WAIT
9/16/2025 22:00,146.332,146.399,146.332,146.356,994,20,34.0520194,1,1,1,1,0.086766621,0.27,2,1,0.024,0.067,0.27,0.76,1,WAIT
9/16/2025 22:15,146.357,146.381,146.352,146.357,1055,20,34.17810066,1,1,-1,1,0.082640434,0.01,2,1,0,0.029,0,0.33,0,WAIT
9/16/2025 22:30,146.356,146.466,146.356,146.444,1050,20,44.17727231,-1,1,1,1,0.084594688,1.05,2,1,0.088,0.11,1.06,1.33,1,WAIT
9/16/2025 22:45,146.445,146.491,146.424,146.485,1163,20,48.17302638,1,1,1,1,0.083337925,0.48,2,1,0.04,0.067,0.47,0.79,1,WAIT
9/16/2025 23:00,146.484,146.497,146.446,146.465,422,20,46.4272389,1,-1,1,1,0.081028073,-0.24,2,-1,0.019,0.051,0.23,0.61,-1,WAIT
9/16/2025 23:15,146.463,146.469,146.434,146.452,453,21,45.27861301,-1,-1,-1,-1,0.077740354,-0.16,2,-1,0.011,0.035,0.14,0.43,-1,WAIT
9/16/2025 23:30,146.45,146.495,146.446,146.471,888,20,47.32961994,-1,1,1,1,0.075687471,0.24,2,1,0.021,0.049,0.27,0.63,1,WAIT
9/16/2025 23:45,146.473,146.481,146.431,146.465,935,22,46.73392404,1,-1,-1,-1,0.073852652,-0.08,2,-1,0.008,0.05,0.11,0.66,-1,WAIT
9/17/2025 0:00,146.462,146.503,146.375,146.39,144,60,39.96304756,-1,-1,1,-1,0.07772032,-1.02,2,-1,0.072,0.128,0.97,1.73,-1,WAIT
9/17/2025 0:15,146.395,146.407,146.394,146.407,14,172,42.01378357,-1,1,-1,1,0.073383154,0.22,2,1,0.012,0.013,0.15,0.17,1,WAIT
9/17/2025 0:30,146.373,146.429,146.373,146.415,24,102,43.00049006,-1,1,1,-1,0.0721415,0.11,2,1,0.042,0.056,0.57,0.76,1,WAIT
9/17/2025 0:45,146.415,146.439,146.365,146.429,35,104,44.77161142,1,1,1,-1,0.07227425,0.19,2,1,0.014,0.074,0.19,1.03,1,WAIT
9/17/2025 1:00,146.425,146.462,146.415,146.446,171,28,46.92810115,1,1,1,1,0.070468946,0.24,2,1,0.021,0.047,0.29,0.65,1,WAIT
9/17/2025 1:15,146.447,146.481,146.442,146.467,245,24,49.54876823,1,1,1,1,0.068221164,0.3,2,1,0.02,0.039,0.28,0.55,1,WAIT
9/17/2025 1:30,146.468,146.476,146.446,146.475,119,24,50.55052952,1,1,-1,1,0.065491081,0.12,2,1,0.007,0.03,0.1,0.44,1,WAIT
9/17/2025 1:45,146.474,146.507,146.463,146.483,257,24,51.58579087,1,1,1,1,0.063956004,0.12,2,1,0.009,0.044,0.14,0.67,1,WAIT
9/17/2025 2:00,146.483,146.483,146.422,146.43,302,23,44.88185679,1,-1,-1,-1,0.063744861,-0.83,2,-1,0.053,0.061,0.83,0.95,-1,WAIT
9/17/2025 2:15,146.431,146.437,146.312,146.348,514,22,36.89327756,-1,-1,-1,-1,0.068120228,-1.29,2,-1,0.083,0.125,1.3,1.96,-1,WAIT
9/17/2025 2:30,146.343,146.357,146.299,146.347,243,20,36.80723709,-1,-1,-1,-1,0.067397355,-0.01,2,-1,0.004,0.058,0.06,0.85,1,WAIT
9/17/2025 2:45,146.346,146.42,146.331,146.402,541,22,44.47690533,1,1,1,1,0.068940401,0.82,2,1,0.056,0.089,0.83,1.32,1,WAIT
9/17/2025 3:00,146.402,146.438,146.218,146.232,1550,21,31.67873301,1,-1,1,-1,0.079730372,-2.47,2,-1,0.17,0.22,2.47,3.19,-1,WAIT
9/17/2025 3:15,146.233,146.289,146.2,146.256,1104,21,34.54238711,-1,1,-1,-1,0.080392488,0.3,2,1,0.023,0.089,0.29,1.12,1,WAIT
9/17/2025 3:30,146.257,146.487,146.255,146.484,1322,21,54.18757596,1,1,1,1,0.091221596,2.84,2,1,0.227,0.232,2.82,2.89,1,WAIT
9/17/2025 3:45,146.485,146.556,146.432,146.525,1787,20,56.70396543,1,1,1,1,0.093562911,0.45,2,1,0.04,0.124,0.44,1.36,1,WAIT
9/17/2025 4:00,146.526,146.534,146.451,146.464,1219,21,52.117202,1,-1,-1,1,0.092808417,-0.65,2,-1,0.062,0.083,0.66,0.89,-1,WAIT
9/17/2025 4:15,146.464,146.535,146.419,146.533,1101,22,56.41218949,-1,1,1,-1,0.094464959,0.74,2,1,0.069,0.116,0.74,1.25,1,WAIT
9/17/2025 4:30,146.532,146.595,146.508,146.547,968,21,57.25006873,1,1,1,1,0.093931748,0.15,2,1,0.015,0.087,0.16,0.92,1,WAIT
9/17/2025 4:45,146.546,146.566,146.466,146.485,778,22,52.44227083,1,-1,-1,-1,0.094365194,-0.66,2,-1,0.061,0.1,0.65,1.06,-1,WAIT
9/17/2025 5:00,146.486,146.542,146.483,146.518,515,22,54.62640981,-1,1,-1,1,0.091839109,0.35,2,1,0.032,0.059,0.34,0.63,1,WAIT
9/17/2025 5:15,146.519,146.541,146.497,146.529,513,23,55.36231897,1,1,-1,1,0.08842203,0.12,2,1,0.01,0.044,0.11,0.48,1,WAIT
9/17/2025 5:30,146.528,146.578,146.508,146.519,540,21,54.49698149,1,-1,1,1,0.08710617,-0.11,2,-1,0.009,0.07,0.1,0.79,-1,WAIT
9/17/2025 5:45,146.519,146.534,146.483,146.526,525,22,55.02689723,-1,1,-1,-1,0.084527158,0.08,2,1,0.007,0.051,0.08,0.59,1,WAIT
9/17/2025 6:00,146.525,146.551,146.49,146.501,394,20,52.66783848,1,-1,1,1,0.082846647,-0.3,2,-1,0.024,0.061,0.28,0.72,-1,WAIT
9/17/2025 6:15,146.501,146.52,146.483,146.508,414,22,53.27190467,-1,1,-1,-1,0.079571886,0.08,2,1,0.007,0.037,0.08,0.45,1,WAIT
9/17/2025 6:30,146.508,146.514,146.464,146.488,408,22,51.25903679,1,-1,-1,-1,0.077459609,-0.25,2,-1,0.02,0.05,0.25,0.63,-1,WAIT
9/17/2025 6:45,146.486,146.534,146.475,146.521,306,22,54.32564368,-1,1,1,1,0.076141065,0.43,2,1,0.035,0.059,0.45,0.76,1,WAIT
9/17/2025 7:00,146.52,146.533,146.5,146.501,296,21,52.18279229,1,-1,-1,1,0.073059561,-0.26,2,-1,0.019,0.033,0.25,0.43,-1,WAIT
9/17/2025 7:15,146.5,146.513,146.463,146.467,277,22,48.66826711,-1,-1,-1,-1,0.071412449,-0.47,2,-1,0.033,0.05,0.45,0.68,-1,WAIT
9/17/2025 7:30,146.471,146.5,146.468,146.486,329,21,50.66780285,-1,1,-1,1,0.068668703,0.27,2,1,0.015,0.032,0.21,0.45,1,WAIT
9/17/2025 7:45,146.487,146.5,146.425,146.443,236,22,46.2745612,1,-1,0,-1,0.069120938,-0.63,2,-1,0.044,0.075,0.64,1.09,-1,WAIT
9/17/2025 8:00,146.443,146.447,146.359,146.437,862,20,45.6793915,-1,-1,-1,-1,0.070469443,-0.09,2,-1,0.006,0.088,0.09,1.27,-1,WAIT
9/17/2025 8:15,146.444,146.478,146.408,146.467,591,21,49.19772004,1,1,1,1,0.070435911,0.43,2,1,0.023,0.07,0.33,0.99,1,WAIT
9/17/2025 8:30,146.466,146.486,146.434,146.478,585,21,50.464623,1,1,1,1,0.06911906,0.16,2,1,0.012,0.052,0.17,0.74,1,WAIT
9/17/2025 8:45,146.479,146.542,146.457,146.502,647,22,53.20650566,1,1,1,1,0.070253413,0.35,2,1,0.023,0.085,0.33,1.23,1,WAIT
9/17/2025 9:00,146.501,146.527,146.452,146.518,802,20,54.99500005,1,1,-1,-1,0.070592455,0.23,2,1,0.017,0.075,0.24,1.07,1,WAIT
9/17/2025 9:15,146.519,146.532,146.464,146.477,738,20,49.74783366,1,-1,1,1,0.07040728,-0.58,2,-1,0.042,0.068,0.59,0.96,-1,WAIT
9/17/2025 9:30,146.478,146.533,146.458,146.513,738,20,53.90641714,-1,1,1,-1,0.070735331,0.51,2,1,0.035,0.075,0.5,1.07,1,WAIT
9/17/2025 9:45,146.514,146.523,146.471,146.487,861,20,50.64657728,1,-1,-1,1,0.069397093,-0.37,2,-1,0.027,0.052,0.38,0.74,-1,WAIT
9/17/2025 10:00,146.487,146.596,146.47,146.594,1098,20,61.07804763,-1,1,1,-1,0.073440158,1.54,2,1,0.107,0.126,1.54,1.82,1,WAIT
9/17/2025 10:15,146.593,146.669,146.592,146.612,1009,21,62.51346107,1,1,1,1,0.073694432,0.25,2,1,0.019,0.077,0.26,1.05,1,WAIT
9/17/2025 10:30,146.613,146.648,146.595,146.602,751,20,61.16390853,1,-1,-1,1,0.072216259,-0.14,2,-1,0.011,0.053,0.15,0.72,-1,SELL
9/17/2025 10:45,146.602,146.66,146.558,146.656,1011,20,65.49570333,-1,1,1,-1,0.074343669,0.75,2,1,0.054,0.102,0.75,1.41,1,HOLD
9/17/2025 11:00,146.656,146.673,146.611,146.643,1081,21,63.65493672,1,-1,1,1,0.073461978,-0.17,2,-1,0.013,0.062,0.17,0.83,-1,HOLD
9/17/2025 11:15,146.644,146.654,146.547,146.547,795,21,52.02646153,-1,-1,-1,-1,0.075857551,-1.31,2,-1,0.097,0.107,1.32,1.46,-1,HOLD
9/17/2025 11:30,146.547,146.55,146.442,146.459,849,20,44.07760294,-1,-1,-1,-1,0.07815344,-1.16,2,-1,0.088,0.108,1.16,1.42,-1,HOLD
9/17/2025 11:45,146.459,146.459,146.363,146.442,830,20,42.71972764,-1,-1,-1,-1,0.079428195,-0.22,2,-1,0.017,0.096,0.22,1.23,-1,HOLD
9/17/2025 12:00,146.442,146.442,146.336,146.381,645,20,38.17519916,-1,-1,-1,-1,0.081326181,-0.77,2,-1,0.061,0.106,0.77,1.33,-1,HOLD
9/17/2025 12:15,146.381,146.402,146.35,146.368,546,21,37.26536153,-1,-1,-1,1,0.079231454,-0.16,2,-1,0.013,0.052,0.16,0.64,-1,HOLD
9/17/2025 12:30,146.369,146.42,146.308,146.308,832,20,33.31842918,-1,-1,1,-1,0.081572064,-0.76,2,-1,0.061,0.112,0.77,1.41,-1,HOLD
9/17/2025 12:45,146.307,146.311,146.266,146.307,895,20,33.25521021,-1,-1,-1,-1,0.078959774,-0.01,2,-1,0,0.045,0,0.55,0,HOLD
9/17/2025 13:00,146.307,146.377,146.195,146.358,970,20,39.55437128,0,1,1,-1,0.08631979,0.65,2,1,0.051,0.182,0.65,2.3,1,HOLD
9/17/2025 13:15,146.36,146.371,146.279,146.279,798,20,34.17410156,1,-1,-1,1,0.086725519,-0.92,2,-1,0.081,0.092,0.94,1.07,-1,HOLD
9/17/2025 13:30,146.282,146.286,146.207,146.222,785,20,30.90743385,-1,-1,-1,-1,0.086173696,-0.66,2,-1,0.06,0.079,0.69,0.91,-1,HOLD
9/17/2025 13:45,146.221,146.291,146.202,146.261,890,20,35.4536881,-1,1,1,-1,0.086375575,0.45,2,1,0.04,0.089,0.46,1.03,1,TP
9/17/2025 14:00,146.26,146.264,146.215,146.234,902,20,33.79574995,1,-1,-1,1,0.083705891,-0.31,2,-1,0.026,0.049,0.3,0.57,-1,WAIT
9/17/2025 14:15,146.235,146.299,146.235,146.262,712,20,37.08171351,-1,1,1,1,0.082369756,0.33,2,1,0.027,0.064,0.32,0.76,1,WAIT
9/17/2025 14:30,146.261,146.309,146.253,146.264,657,20,37.32102053,1,1,1,1,0.080486202,0.02,2,1,0.003,0.056,0.04,0.68,1,WAIT
9/17/2025 14:45,146.265,146.333,146.245,146.328,858,21,44.58449638,1,1,1,-1,0.081022902,0.8,2,1,0.063,0.088,0.78,1.09,1,WAIT
9/17/2025 15:00,146.329,146.414,146.309,146.41,1022,20,52.22378446,1,1,1,1,0.082735552,1.01,2,1,0.081,0.105,1,1.3,1,WAIT
9/17/2025 15:15,146.412,146.46,146.385,146.459,1005,20,56.11680548,1,1,1,1,0.082183012,0.59,2,1,0.047,0.075,0.57,0.91,1,WAIT
9/17/2025 15:30,146.459,146.466,146.375,146.415,1326,20,52.01788954,1,-1,1,-1,0.082812797,-0.54,2,-1,0.044,0.091,0.54,1.11,-1,WAIT
9/17/2025 15:45,146.414,146.459,146.362,146.368,1152,20,47.98589843,-1,-1,-1,-1,0.083826169,-0.57,2,-1,0.046,0.097,0.56,1.17,-1,WAIT
9/17/2025 16:00,146.367,146.389,146.328,146.345,1173,20,46.10265093,-1,-1,-1,-1,0.082195728,-0.27,2,-1,0.022,0.061,0.26,0.73,-1,WAIT
9/17/2025 16:15,146.345,146.364,146.275,146.311,900,20,43.39161457,-1,-1,-1,-1,0.082681748,-0.41,2,-1,0.034,0.089,0.41,1.08,-1,WAIT
9/17/2025 16:30,146.311,146.334,146.258,146.261,822,20,39.6948688,-1,-1,-1,-1,0.08220448,-0.6,2,-1,0.05,0.076,0.6,0.92,-1,WAIT
9/17/2025 16:45,146.259,146.329,146.232,146.326,1522,21,46.12115533,-1,1,-1,-1,0.083261303,0.79,2,1,0.067,0.097,0.82,1.18,1,WAIT
